"Event_Meta_ID","Event_ID","Created_By","Created_Date","Updated_By","Updated_Date","Fixed_by","Fix_Date","Notes","Protocol_Version"
"487372AF-A490-48A6-BA5A-BF1421C20AF0","C9D05D2C-F215-4AC5-87D1-635E1CDC538F","{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-07-28 08:12:09,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-07-28 10:55:46,NA,NA,"reset missing BR stake and UR micro",NA
"A14F7E8F-1068-4F2E-842C-B2958040C783","379EAEDF-3AF1-4E75-9DC1-352A1E06A901","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-07-28 11:34:02,"{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-07-28 15:34:59,NA,NA,"BR stake not located, reset. Changed orientation to 71 from 70. Tree 9073 is missing a distance.",NA
"D9D934C9-8FDF-4683-9822-6FE9BF8CD19B","17D85AF4-E05B-4B50-9A45-AE2B9BAE0B8C","{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2014-07-29 13:58:48,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2014-07-29 14:19:25,NA,NA,"reset missing BR, BL, and UL micro stakes",NA
"A801E607-F350-4D7A-82C6-EA04B1A328CD","B71A6DEA-3E7B-42E9-8F62-B2C5606FD371","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-04 09:05:06,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-04 09:20:57,NA,NA,"2014 - changed orientation from 280 to 272",NA
"67874269-FCA4-44D0-AE8B-F1F3EDFD3832","7B844C68-79C8-445A-8825-6EF57858BCF5","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-04 12:46:52,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-04 12:51:07,NA,NA,"2014 - changed orientation to 110 from 115.",NA
"320F50AB-624D-4181-92CB-2D51237FEE69","0BFFF79A-3A36-4E20-9DE5-B2A08FBA1DE4","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-05 12:57:17,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-02-21 15:25:51,NA,NA,"Reset UR, was set at 12.9m. Reset BL, stake was .8 short and 4 degrees off. Now near old fence with barbed wire.

Blank row in Additional Species deleted. CES 20170221",NA
"F7E92862-2006-4F4D-B6D9-0167F82AC57A","BD473950-9DA6-42DC-AE8F-A682303409BB","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-06 08:33:45,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-06 08:45:15,NA,NA,"2014 - changed orientation from 360 to 3 degrees",NA
"92DE9F35-6BAC-4F66-81D6-F5DDAABA13A3","F0C6FD63-31C5-4991-8A2D-EB40A3CBB57C","{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-08-11 16:13:24,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-03-01 16:21:05,NA,NA,"UL Microplot error because database wont let me delete blank row. Stand info missing, not recorded on datasheets or on computer.

Crown Closure, Stand Structure, Deer Browse Line, Water on Plot, Microtopography, Forest Floor Cover, and Vascular Plant Cover were not recorded by crew and are permanently missing. 20170301 CES",NA
"0D42421D-5CA4-4ADC-B9DA-D03B78DD189B","3448493B-6CB6-4E4A-9A4B-2997470ACE52","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-12 08:22:13,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-12 08:31:38,NA,NA,"GRTS 26 original location did not work, rejected North and East alternates. Plot set at southern alternate location.",NA
"84FEFF9B-D1CB-4500-892D-9672EFB8D86E","55736247-309E-4F47-9402-52BEE5E27D22","{096DEB5E-F1D0-4CBF-ABD9-D63151379D40}",2014-08-13 12:35:30,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-19 16:10:14,NA,NA,"UL microplot has no saplings: four empty rows in that microplot were unable to be deleted from database in field causing the error in check tab.  B microplot has no saplings and two empty rows in that microplot were unable to be deleted",NA
"07176524-C3FD-4B5A-9103-075201642F29","68775CF8-77F1-4AFC-9D72-463EB5BF99E0","{096DEB5E-F1D0-4CBF-ABD9-D63151379D40}",2014-08-13 12:47:37,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-13 21:47:15,NA,NA,"An extra row was created erronously in tree data and needs to be deleted;  UR microplot has three empty rows in tree saplings that were erronously entered and need to be deleted but unable to do so in field.",NA
"A920DFCD-6A1C-4C1B-B8F8-A508B1D05CC4","3DB5CAEB-CBDF-4BFF-BDCE-378BAA2FFCB0","{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-08-13 15:19:21,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-19 16:13:54,NA,NA,NA,NA
"05E8C3DE-20B9-4B15-B319-2C384A0C0243","72977D23-627D-47CD-9DDD-E45FA9B2CEA0","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-18 10:40:17,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-18 10:54:18,NA,NA,"2014 - changed orientation to 148 from 140 degrees. UL stake not located, reset.",NA
"811EC6B4-4E27-4359-9F8C-BE3CCF592C16","C3EE2572-A3A9-41CE-BD09-D4F96CA19C2C","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-19 08:26:14,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-19 08:26:16,NA,NA,"2014 - changed orientation to 195 from 192 degrees.",NA
"FCC914EC-D1CD-4A41-970D-A359E7EE293B","C008A554-F7CB-46B9-9C00-E78DC3E37329","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-19 11:07:26,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-19 11:21:12,NA,NA,"bottom microplot moved to right position.",NA
"DDC8102A-7EC5-4100-8A90-F4E60B44F763","18B15978-52B0-4D54-9B8D-24B59E66BD9E","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-21 09:07:06,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-21 09:15:15,NA,NA,"UR stake found out of the ground, reset. BR stake 8 degrees off, reset.",NA
"05D67224-A103-4C89-8D24-35CA1CE24DE2","088A2393-1F9A-4C2B-910B-1AE37A16DF73","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-21 10:43:12,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-21 10:43:14,NA,NA,"2014 - changed orientation from 360 to 257 degrees.",NA
"A0B5497C-A447-4A54-8A2F-9F9A80FE96C9","D3104E07-45B9-4C05-8704-8AABE4B49D4E","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-27 09:38:16,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-27 09:47:18,NA,NA," 2014- changed orientation to 252 from 360.",NA
"E0A4CD4A-2911-44FA-83EF-BD056D5EF7DA","B9BA8275-9AF3-4FE9-8AA8-813A32BA8AB4","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-28 09:04:36,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-11 15:00:10,NA,NA,"Integrety of deer exclosure has been compromised on two sides: fence has fallen down half way. Deer could probably get in. Can not delet sapling row in Microplot, causes error in check tab.

Vincetoxicum nigrum found in quads AA and C2 (confidence 2), but not on indicator list.

20191211 ces: deleted and reentered Quadrata Data, Species, and Seedlings. Data from plot 6323 was accidentely entered in this visit in 2014.",NA
"BDC45CE9-C622-4E0B-A20F-A85FC2074368","634123DF-150E-4D1D-9E83-AB006988F324","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-28 13:22:00,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-28 14:12:22,NA,NA,"Fence is knocked down on two sides, deer can enter; no codominate trees within exclosure",NA
"00AFDBD4-8E2C-466D-A511-2F5A1DEBEA4C","CEC95015-DE57-48B5-ADBB-1154288C550C","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-28 14:55:24,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-02-21 15:24:38,NA,NA,"very large dead fallen tree through plot creating very large tip-up and large depression near UL microplot.  UL microplot reset to 7m after being misplaced by tip-up

Blank row in additional species was deleted. CES 20170221",NA
"FA3148FB-F54B-46A4-A199-250EED381105","D47BC408-D718-4ED1-8872-ED05DB6E990D","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-03 10:03:46,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-03 10:16:25,NA,NA,"2014 - changed orientation to 356 from 360",NA
"7554E165-1A7E-4CA4-B94A-90011CB3A14D","E823A9E1-02F0-4D55-A3BA-0463493334CB","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-04 09:17:36,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-04 11:34:10,NA,NA,"2014 - changed orientation from 360 to 358 degrees.
NCRN crew on plot",NA
"53AC15E0-3B68-48ED-9A20-F862D3838B4A","F4EB74C1-3D10-49D6-A67B-955C90AD1B7E","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-08 16:33:07,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-10 14:36:07,NA,NA,"2014 - changed orientation to 357 from 360. UR micro @ 6m, didn't move. Recruit status error is wrong, tree is a recruit.",NA
"E2426F33-5EF4-4C95-9322-443655863700","E55472F4-C30B-40C4-AE44-E2CAD46EBAE8","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-09 08:52:37,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-09 09:56:55,NA,NA,"Changed orientation from 334 to 338. Reset upper left corner and upper left microplot. Alantus seedling on plot.",NA
"FAFDC65D-4C9E-4321-B133-7951AA3F49A1","D2679177-6D59-46C9-93B9-55A979621314","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-09 11:13:02,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-09 11:27:48,NA,NA,"reset BR stake, was 10 degrees off.",NA
"3CAEDFA2-5164-4752-9AF5-5EC22F978543","7438F7A8-FE16-440A-8325-F7E82D15206F","{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-09-09 16:48:56,"{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-09-09 16:49:37,NA,NA,"Changed orientation from 70 to 67. lots of cut stumps and logs in plot.

Mixed hardwood with gaylussacia/vaccinium understory",NA
"5245AD2A-E509-4385-8268-DDF4F94B9CA1","E66CE483-12B9-4149-B135-883D634EFE6E","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-10 08:31:11,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-10 08:50:04,NA,NA,"Changed orientation from 360 to 359.",NA
"E48ADCC6-CCA6-4044-83FD-2FFA3CAAC111","BBA52728-DEB9-4014-9CE1-D64C2D1C2D99","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-10 11:15:19,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-10 11:27:26,NA,NA,"Reset B micro and BL, not located. On edge of trail, no white stake only rebar",NA
"2134F2FF-89A4-482E-8AE7-2DCE2EF67C23","6B7A24D6-8D3D-4F5D-8AB6-24F6012F321D","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-10 14:27:46,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-10 14:28:47,NA,NA,"2014 - changed orientation from 360 to 3 degrees",NA
"116995EF-A9F5-4A9B-A17F-7E4358323BB9","E9FC6410-BED9-40F6-B47D-C7395BB39B84","{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-09-10 17:41:11,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-09-10 17:42:49,NA,NA,"changed orientaion from 360 to 4",NA
"D019252F-237A-4B0B-8C46-2E8010CFE222","E1D33F3A-ADB7-486F-84DD-BC2E14E7C8C7","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-15 07:32:27,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-15 07:48:32,NA,NA,"Reset UR corner; not located.",NA
"DA08641B-9990-4791-AE55-AFC0F42203CA","D20EBA7A-4E0B-42BC-9223-53528875CC30","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-15 12:08:17,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-15 12:20:23,NA,NA,"Changed orientation from 206 to 212. upper center is of  by 3.4 degrees.",NA
"CE3AA17E-57C5-465C-97D6-55D9B5126DBE","9B5E0726-4A87-4332-B57C-512EF36ED72E","{096DEB5E-F1D0-4CBF-ABD9-D63151379D40}",2014-09-16 08:40:54,"{096DEB5E-F1D0-4CBF-ABD9-D63151379D40}",2014-09-16 08:51:14,NA,NA,"additional species found during plot search: spaghnum (can't enter into DB)",NA
"7986AEF6-3CE2-419C-BD75-A5A3ACCC70B9","84EE16C0-7F2A-4DB1-BAE3-96747463E9DA","{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-09-16 15:40:04,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-11 15:00:24,NA,NA,"20170828- one entire side of deer exclosure fence was down. Looks like it was washed out by drainage stream running through and around plot. Totally breached. - CES

20191211 ces: deleted and reentered Quadrata Data, Species, and Seedlings. Data from plot 6324 was accidentely entered in this visit in 2014.",NA
"C3E244BC-DD12-4273-92AD-CD8C531CCE01","59975BE7-DAA5-4A85-820C-BE3907A084E8","{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2015-01-15 16:23:34,"{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2015-01-15 16:24:22,NA,NA,"Cow pasture by  resource office. Stakes mostly concealed-pounded in because of cow pasture. Exclude from data analysis.",NA
"3333401F-5DEE-4ED9-A518-E8E341131B20","6F517555-BCF5-4B6F-A66E-B453B06C4119","{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-07-20 10:44:20,"{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-07-20 10:55:29,NA,NA,"UR microplot set at 6.5 m instead of 7 due to huge tulip poplar",NA
"4CC2F667-AA9C-4306-9C9F-0A5E89BA228B","82C007E1-4367-4A89-98A6-FEE4C7281670","{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2015-07-22 13:16:27,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-02-27 09:10:58,NA,NA,"B microplot and UL were marked with a fiberglass stake.

20170227 CES - removed CWD multiple cross ID to correct protocol deviation.",NA
"CC0AF38F-61CA-4AE9-A513-C480DAA5A5D2","41A34CD0-5939-4D05-B9C9-F1D68F574233","{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-07-21 08:48:59,"{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-07-21 11:10:41,NA,NA,"Changed orientation from 360 to 2. Microplots were mixed up in 2007.  Saplings recorded in UL were actually in B, and saplings recorded in UR were actually in UL. Can this error be corrected in the backend?",NA
"DFB29D75-62ED-4D07-90CB-866A08D21B46","B4F8D5CC-71B9-4E10-BE1A-5DD377540A01","{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-07-21 13:05:03,"{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-07-21 13:30:23,NA,NA,"Adjusting azimuth so all rebar are within (or close to tolerance.  Staked UC with a white stake.  UR and BL were both initially 4 degrees under.",NA
"B5A789F4-6B32-40E8-BB72-5E0F95C057FA","4C1FB905-02F5-4832-8DD7-196F13C22946","{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-07-22 08:21:43,"{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-09-18 10:33:07,NA,NA,"reset UR rebar.  It was 4.5 degrees off.  UC has a rebar so it is easy to locate but is at 2 degrees instead of 360.  We left UR microplot and did not adjust. It is still 4.5 degrees off.

5_15 Quad seedling errors - Quad seedlings were done on paper and I forgot to count seedlings in the 5-15cm height class -CES",NA
"5A36204D-FD51-4062-91D0-DA7436E326AB","81798167-60D2-4FB1-BB4E-E0E1CD3CAB1E","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-07-22 13:14:05,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-07-22 15:12:22,NA,NA,"BL reset and marked with a white stake. Too much extraneous metal in the ground to be able to find the rebar. 2015 changed orientation to 2 from 360.",NA
"F925EE22-A18A-4D32-82AF-2AAE4E27387F","FCA17C99-984B-42DA-99D1-037FFDBBD8EC","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-07-23 11:34:17,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-07-23 11:34:23,NA,NA,"UL Micro contains a sampling 11547 that was included in 2011 as AM but does not appear (auto populate) in the 2015 visit. 2015 crew recorded it as 11547.01 AS. Is there an issue transfering AM in the sapling tab? Or just weird quirk for this visit?",NA
"51E214AA-ACA0-41D1-9460-FAD61508CB69","633437BB-A2E5-4832-BFBE-17EEB44AE855","{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2015-07-27 08:35:13,"{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2015-09-17 13:08:08,NA,NA,"Changed plot orientation from 360 to 5 deg.",NA
"480815B7-F296-440F-ABA0-30247562FD16","C2293621-D7C9-46C5-980C-902BE08F41D9","{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-07-28 11:39:08,"{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-07-28 12:14:16,NA,NA,"Reset UL to actual location.",NA
"2F7AB5E9-74F5-4EE4-9F49-8D763F9EB3E6","6593872B-32A4-4CB7-A496-DF8D7B88D8F6","{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-07-29 13:04:45,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-09-18 08:43:41,NA,NA,"Reset plot orientation from 360 to 5 deg. Micro plot error - duplicate records created in merge. Delete.",NA
"93A7E013-1372-47CB-8FA6-F45391A574DE","B21E7066-9EBC-46C5-AF99-B3A3AEFF854C","{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2015-07-27 07:53:13,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-02-11 17:25:36,NA,NA,"BL reset. Was laying on the ground. UL micro stake reset (with fiberglass stake), was lost because of a tip-up mound.

20200211 ces: deleted Dioscorea villosa UL micro shrub record because this species is not woody and should not have been recorded.",NA
"0D9705BE-1ABE-43B7-B946-288BAB642BFB","47D88539-98A1-48F5-A855-A3AC6691146C","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-07-27 14:01:02,"{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-09-17 17:17:48,NA,NA,"Reset UR, BR, BL, were 1 m  short.
On the following visit, must field check saplings 12297 and 12298, 13926 .  The are listed as being in both the UR and UL microplots.

Next cycle must check the ulmus species in microplots. In 2011 they were listed as U. americana, and in 2015 as U. rubra.  Changed all the fork letters in the microplots to make unique ones for each fork.",NA
"0633360D-6F5B-44FC-9D6E-6D8F3DFBDB62","7DA15F84-DD60-40EE-8DBC-D2ADC52F3FDB","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-07-28 07:35:14,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-07-28 08:22:20,NA,NA,"Reset BL, too much scrap metal in the ground to find rebar. Reset UL, 1 m short. Changed  orientation from 360 to 3.",NA
"232F3953-6F81-48BA-A9DC-497BD56E8DDD","85B63AEA-9522-4A5E-8412-B8DF43B993BF","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-07-30 08:21:34,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-07-30 08:21:40,NA,NA,"2015 - changed azimuth from 360 to 3 degrees.",NA
"9CD5DD68-EB37-4C61-AD1A-65014847018D","F454B7AE-71FB-4CE7-8F69-1CEDEA85B433","{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2015-08-03 09:42:50,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2015-08-03 10:14:36,NA,NA,"8/3/2015: UL moved to azimuth 339 in order to fit boundaries. UL micro left on azimuth 332. Transitioning to maple forest",NA
"17532683-FD9E-44B6-B6A3-D52473AAA6D8","A848D6E2-099C-4870-AAA2-665230E3FECF","{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-03 13:18:25,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-03 15:37:59,NA,NA,"Changed plot orientation from 360 to 5 deg.  Reset missing UR microplot with white fiberglass stake.  Added fiberglass stake to B microplot location, rebar not found.  Delete Tree with no tag # on it, it is a dupliate",NA
"01C76832-0BED-441A-83DF-35EB6FDA07D9","F17A4A0C-62B1-42A4-9A32-257FC1FFA32D","{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-04 13:15:18,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-04 13:53:53,NA,NA,"Reset upper right microplot. Changed oreientation 3 degrees. Placed white stakes at UC and all microplots.",NA
"D26C9797-EE60-42FC-A298-303A278633C8","10B62E06-BFBF-4FF1-A0A4-EB50A91C6706","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-05 12:02:32,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-05 13:24:47,NA,NA,"Reset plot orientation to 6 deg. From 360.  Reset missing B microplot stake.",NA
"F411DF82-1EE7-4A5E-BD7E-2185E2B9B178","2072C796-9D78-4CB2-A916-AC627EB5842C","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-06 12:45:48,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-06 13:00:29,NA,NA,"BR stake not located, reset. UL micro not located, reset.",NA
"A9CC3718-2E9C-47BB-ACEF-D01EECDCD7AC","A426AE1E-C1B8-4C76-ABBA-B6120EB26421","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-04 08:02:26,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-04 08:16:42,NA,NA,"2015 changed orientation from 360 to 2",NA
"99873E6E-8C72-4B51-BDF0-4EC72486F490","B31BE3BB-5950-4B28-88B1-4536B009B32D","{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2015-08-04 12:59:29,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2015-08-04 13:16:29,NA,NA,"Changed plot orientation from 360 to 3 degrees. Changed plot coordinates to 0696550, 4140410 which were associated with plot number 7 but actually describe plot 4.",NA
"FB4538CD-685C-4AED-A5F8-8EEE004812AB","D91FBF34-2076-466F-B0A0-744E08912675","{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-05 08:13:41,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-05 08:22:31,NA,NA,"Orientation changed from 360 to 10 degrees.",NA
"C67C12DB-C293-4982-9FB3-CEDC913F0F94","F4F5369E-BFAB-4839-B44C-1D0A9823F26A","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-10 08:34:51,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-10 08:54:33,NA,NA,"2015 - changed orientation to 72 from 70.",NA
"91027D71-155B-4BDE-A32D-44B9459AC53C","AFB4CE45-0747-4C9D-861A-7A3A50958F51","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-10 11:21:49,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-10 11:31:43,NA,NA,"2015- changed orientation from 12 to 6 degrees.",NA
"25CB371B-E7E9-4B17-AE48-2DAE1E445684","BF016A26-7623-434C-BD67-59F845AEE574","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-11 08:50:52,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-11 09:07:37,NA,NA,"2015 Changed orientation from 360 to 5 degrees",NA
"F6F99B13-7B6D-42CC-B097-834A5B184174","BBD21EE1-C4CC-44BD-A5C6-60BC5C5D682B","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-11 15:22:52,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-09-18 09:02:07,NA,NA,"UC and UR micropots stakes missing--reset them.  Plot orientation adjusted from 360 to 5 degrees. B micor contained an empty record for Nyssa biflora with tag # 0. Likely a typo for No species in 2011, fixed in 2011visit by MJJ aug2015 but perpetuated in 2015 visit by a merge error. Fixed again by CES 20150918.",NA
"2F1AA49D-E148-4B9E-8554-1893933D9755","D1D5439A-FAAC-41C6-83A5-0BEE8EA0A52C","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-12 08:47:57,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-12 08:59:05,NA,NA,"UR was 20degrees off, reset.",NA
"7F234010-6769-4A9B-94A3-19AB33E5A22E","4BED64EA-C24C-401D-98C9-2971247337A6","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-13 11:35:44,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-13 12:27:51,NA,NA,"2015 - changed orientation to 3 degrees. Seedling data temporarily in plot 56",NA
"42EEB9CD-0331-4D6F-A7B7-6E4C8AEA492C","1A4D4E95-2B11-4205-9DE4-46A4C7262B90","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-09 08:27:10,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-09 08:28:15,NA,NA,"Intermediate>Codom error in check tab does not indicate real data error. This plot was on a steep slope and intermediate tree # 319 was true intermediate even though it was taller than one of the codominate trees.",NA
"935D1636-E042-4B72-BC4F-912B936F33A9","A5FB81F7-8ABB-41A6-B213-9A9279F8E1F7","{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-10 11:59:07,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-01-28 13:32:50,NA,NA,"changed plot orientation from 360 to 357.

Benjamin Beck was incorrectly attached to this visit through a GUID managemnt error and was deleted. An unrecorded COLO intern likely was present for this visit - 20190128 CES",NA
"609C88B3-7BE6-4B87-80D7-B8884E966B68","9034666E-4855-4365-8AA0-2C1607799C43","{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-11 09:01:03,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-11 09:18:32,NA,NA,"Adjusted plot orientation from 360 to 2.  
B microplot stake barried by fallen tree, but is just visible from BC.",NA
"D8DBC054-DC46-4523-A3EC-D71AC0250871","BD655266-C989-4F39-9ED0-DABFD2062A07","{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-12 11:08:19,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-12 13:15:30,NA,NA,"Plot center tagged with #14030, B Micro is over 0.5 meters from its prescribed location. Did not reset. BL stake was lost in a 'wash', we reset it with an offset. It is now 11 meters from plot center on the 60 degree line. UR stake is 5 degrees (235) less than prescribed (240), we left it because the lines did not seem to fit cleanly when we attempted to reset. Perhaps an issue with the TruePulse?

UL Micro has a blank record because I could not delete a record of a sapling that I was attempting to enter. It was actually a seedling.",NA
"6130A93E-48D2-452A-809F-506D5C4C171D","1750781A-F44B-4069-B106-753F0BB57850","{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-13 10:09:20,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-13 10:45:27,NA,NA,"Plot center was lost. We reset plot center and changed orientation from 360 to 357 to make all stakes fit within tolerance. Plot center is a bent rebar with tree tag #14027.",NA
