"Quadrat_Species_Data_ID","Event_ID","TSN","Confidence","qUC_Cover_Class_ID","qUL_Cover_Class_ID","qML_Cover_Class_ID","qBL_Cover_Class_ID","qBC_Cover_Class_ID","qBR_Cover_Class_ID","qMR_Cover_Class_ID","qUR_Cover_Class_ID","qA2_Cover_Class_ID","qA5_Cover_Class_ID","qA8_Cover_Class_ID","qAA_Cover_Class_ID","qB2_Cover_Class_ID","qB5_Cover_Class_ID","qB8_Cover_Class_ID","qBB_Cover_Class_ID","qC2_Cover_Class_ID","qC5_Cover_Class_ID","qC8_Cover_Class_ID","qCC_Cover_Class_ID","qUP3_Cover_Class_ID","qUP7_Cover_Class_ID","qUP11_Cover_Class_ID","qBR3_Cover_Class_ID","qBR7_Cover_Class_ID","qBR11_Cover_Class_ID","qBL3_Cover_Class_ID","qBL7_Cover_Class_ID","qBL11_Cover_Class_ID","Germinant","Collected","TimeStamp","Notes","Created_By","Created_Date","Updated_By","Updated_Date"
"762F38F9-B597-47D8-A08E-040FC81095B3","5564D826-4AF9-4D1A-90B6-757AA41EED0C",35283,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2012-08-13 12:03:20,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-08-13 12:03:20,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-08-13 13:28:42
"763113EA-AD01-4483-82AB-65EB81A8E97F","AD30E8E8-8821-414C-97C9-450ED7F401E5",19290,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,2,2,1,0,1,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-09-03 17:28:21,NA,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-09-03 17:28:21,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-09-03 17:28:40
"7637A88C-7950-400A-8893-268DFAC74962","06B55527-C187-4382-A48F-5490E4EBC7C1",28728,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-08-19 09:51:22,NA,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-08-19 09:51:22,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-08-19 10:58:31
"763835F0-DBC8-4AFA-9D41-3FC372EC2C2A","01B1E0AF-B69D-4D19-9ABF-72F68C8DE3C1",23571,1,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,6,5,5,6,4,6,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2012-08-29 12:52:54,NA,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2012-08-29 12:52:54,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2012-08-29 13:24:32
"763872DC-909C-4BB8-A05E-A0D7537ED890","28429CD0-BD4B-4B0B-8825-C00F3C4F2474",23573,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,0,0,1,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-11-14 08:58:50,"20191114 ces - entered VACCOR and VACSTA data from datasheet. Not entered in 2009, must not have been on tlu_plants indicator list.","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-14 08:58:50,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-14 08:59:30
"7646FB68-3D4E-40E5-98D9-0F9F9EF4DA0B","BE531B59-7167-4BD3-826B-67A2EC1A9272",35283,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2013-08-05 08:59:34,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2013-08-05 08:59:34,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2013-08-05 10:07:39
"765B3396-8013-40F1-974D-538FA9A5E32A","AAE83F33-F5E7-48C6-B534-A76689CB8292",18086,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-07-29 14:23:58,NA,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-07-29 14:23:58,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-07-29 15:22:57
"76684F23-EC5C-4FDF-B256-7C84CCB0D39D","E6083C73-52DF-4008-B3A0-3AEB1CEE374D",24848,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,1900-01-10 00:00:00,NA,NA,2012-07-05 09:58:56,NA,2012-07-05 09:58:56
"766B0BA3-EE21-47DC-BE24-3BBE6CC9ADFE","2ABC0C16-B087-403D-9C3D-2F0875ADA875",27821,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-07-24 16:54:26,NA,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-07-24 16:54:26,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-07-24 16:54:40
"76755B38-6EDD-4AD8-90E0-D1FBF1BF0B3E","4843CFC4-C18A-41C5-8A55-5C721D1F7D8A",503655,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2016-09-08 11:22:51,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-09-08 11:22:51,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-09-08 11:53:48
"76767395-8337-49DC-AFEE-B29226DA6D04","9034666E-4855-4365-8AA0-2C1607799C43",28821,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2015-08-11 09:29:52,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-11 09:29:52,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-11 10:15:11
"7678F183-02C5-490E-BC0B-A71ABE552A49","0B2D8A36-B7B1-47DE-A3F0-FC695793D947",43346,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2018-08-28 09:59:40,NA,"{464BD871-FCE5-4167-A83A-1DF96985D384}",2018-08-28 09:59:40,"{464BD871-FCE5-4167-A83A-1DF96985D384}",2018-08-28 09:59:52
"7682FE9F-BB22-41C9-872E-D319184FB147","3691ED6F-30AF-4654-AEAB-51A7270D2465",28821,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2018-09-18 13:19:19,NA,"{464BD871-FCE5-4167-A83A-1DF96985D384}",2018-09-18 13:19:19,"{464BD871-FCE5-4167-A83A-1DF96985D384}",2018-09-18 13:44:25
"7694E31E-B172-4753-8B91-B0161A184E11","F9EB00D2-2AD6-4EA6-BA5D-9731C171BDD5",28728,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,0,3,0,0,1,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-09-05 08:18:14,NA,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-09-05 08:18:14,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-09-05 09:14:26
"769849D6-1574-49B7-B9FB-9D4B99C86D44","FD2DF618-32B9-47F4-9BA2-72786DA365AD",17261,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2017-08-23 11:16:24,NA,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-08-23 11:16:24,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-08-23 11:33:26
"7698B4EA-C2A9-47D1-944C-9E73038BA4AE","D7EC9E31-5AC6-4857-AA41-9821E78C0358",28728,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-09-16 16:34:15,NA,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-09-16 16:34:15,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-09-16 16:34:29
"7699B3FC-EEBE-44D1-985D-12D32C8904E0","C570862F-B7D5-4224-B8CE-C27ABA697EED",28821,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-09-16 17:11:31,NA,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-09-16 17:11:31,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-09-16 17:11:45
"769A8F34-28E0-4EDA-9DED-A6F5ABD84CD3","074CA4F7-E0A4-4C14-A931-7CAF44AF1428",43346,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2017-08-02 09:00:57,NA,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-08-02 09:00:57,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-08-02 09:28:29
"769C3D8C-E3E4-4B68-BD95-720CAC368A5E","3BCC3621-9E22-4706-80EE-97C22297C6ED",28821,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2012-09-06 10:07:24,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-09-06 10:07:24,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-09-06 10:11:27
"769EB921-6C6F-4C06-BF6E-3FA46DD8C067","62223D7E-0745-42C7-8DDC-E5FA280C38E4",18835,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2010-09-27 11:57:05,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-27 11:57:05,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-27 12:00:52
"76A4D45E-8092-4249-8369-DDDDD538336B","D20AF761-56E1-41F2-BA78-7017C75ECB14",42525,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,4,2,2,1,1,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-07-17 16:08:54,NA,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-07-17 16:08:54,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-07-22 09:39:42
"76A999B0-33A2-48CB-8AB6-C71C79C04A11","5EBF291C-6599-4FB9-9133-331106E2A97F",18835,1,NA,NA,NA,NA,NA,NA,NA,NA,3,0,6,0,2,0,2,9,5,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-07-23 13:05:21,NA,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-07-23 13:05:21,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-07-23 14:53:36
"76BE0382-552B-4387-B8F4-82A58868A012","3EF9731E-1B3A-4B0C-90DA-8BCFE1649AD6",23573,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2016-09-13 09:00:23,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2016-09-13 09:00:23,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2016-09-13 09:19:37
"76D10103-1593-446C-A74E-37032A31A795","D038537F-E8F2-4D29-BC85-3B994A3C80AD",27947,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-08-19 10:03:06,NA,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-08-19 10:03:06,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-08-19 10:50:19
"76D12A1D-CDD9-4A48-823B-884163F15654","B70B8178-D636-4420-AF99-4E8CEA7EEF7F",23571,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0,0,0,2,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2010-10-03 09:38:18,NA,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-10-03 09:38:18,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-10-03 09:38:55
"76D77802-0521-4534-AC0E-B4522BCC4880","C7452A1A-C011-4FBB-BB9F-465FDA0E0FFD",28602,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2018-09-05 12:44:34,NA,"{91C0C5E8-0D9E-47E1-AA22-FA5B2C407656}",2018-09-05 12:44:34,"{91C0C5E8-0D9E-47E1-AA22-FA5B2C407656}",2018-09-05 13:01:38
"76DA1515-ACEA-417D-BFCB-1EE0D79798A2","E6083C73-52DF-4008-B3A0-3AEB1CEE374D",40351,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,3,2,2,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,1900-01-09 00:00:00,NA,NA,2012-07-05 09:58:56,NA,2012-07-05 09:58:56
"76DC5B5B-3F12-4F9D-97AD-2B56C284742A","7C900B87-126E-4C4C-82D5-5EB9DBD80A49",35283,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2012-07-05 09:58:56,NA,2012-07-05 09:58:56
"76DDF2AB-76FA-4354-BDBC-E8D8517D99C6","E7EFD771-E23B-4C6C-9EE4-07E41B4DFC85",35283,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,1,1,2,2,2,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2012-09-13 08:35:04,NA,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-09-13 08:35:04,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-09-13 09:43:56
"76E28674-ABAF-495A-A6BF-62457F357691","1D439F5D-B3AE-4C21-BB2E-76E5C93D224C",39357,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-07-15 12:50:06,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-07-15 12:50:06,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-07-15 13:19:51
"76EA82EF-DCBF-480A-8154-33D6E37A9F42","ED946B33-7C59-41FB-AC71-830BFA34839D",43346,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2017-09-06 09:22:09,NA,"{F8CCF7EC-BAE1-4453-8B97-81CF8330333C}",2017-09-06 09:22:09,"{F8CCF7EC-BAE1-4453-8B97-81CF8330333C}",2017-09-06 09:22:40
"76F53C8D-B3AE-4ECF-95C0-658F8DCFF8FD","3966214A-FC48-46C1-92A4-30AB4993E9C6",43346,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2014-09-15 16:57:36,NA,"{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-09-15 16:57:36,"{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-09-15 16:57:44
"76FA2A2D-61AE-48F7-8056-2DD9D5A40F26","90FB0A84-AD56-44BC-BFFF-838D32267866",18086,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-08-01 10:55:56,NA,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-08-01 10:55:56,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-08-01 13:15:15
"770437F5-DE11-455F-9A8A-E8CC99F601D9","81F44173-BA22-48D2-A68E-6DE5796DC214",23571,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,3,0,2,1,3,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2016-09-08 14:37:26,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-09-08 14:37:26,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-09-08 15:03:22
"77083A06-9F6C-4D2C-B96E-D466A2A85447","CE6F16F3-2043-46B1-AC45-8B02E5C10D25",18086,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-09-03 17:56:25,NA,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-09-03 17:56:25,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-09-03 17:56:35
"770E044A-C307-4D99-98BC-83376421D176","C3B64CF6-152A-48F7-B573-55D14AB80F5F",42525,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,2,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2012-07-05 09:58:56,NA,2012-07-05 09:58:56
"770FEE70-ACB5-4245-962F-1F9E06209D1E","AD530EC6-8C38-4E72-93DC-FB55F9C0A1D3",503829,1,NA,NA,NA,NA,NA,NA,NA,NA,9,9,8,8,8,7,1,3,8,7,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2011-08-03 14:24:49,"20191206 ces: CC incorrectly entered as 95-100. FIxed to match datasheet after 100% datasheet check.","{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-08-03 14:24:49,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-06 15:01:25
"7711ECDB-2F93-480B-ADEF-78116C8E3412","EC5EA120-65DC-4492-A4A0-43CF5EE0703D",40351,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2014-08-19 12:17:18,NA,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-19 12:17:18,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-19 12:49:17
"7713793B-16E0-4826-98B8-9389471B8529","2072C796-9D78-4CB2-A916-AC627EB5842C",564826,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2015-08-06 13:29:55,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-06 13:29:55,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-06 13:46:24
"7714A832-DA85-4183-BEF2-0934DC5B821F","05EB3085-A85A-445F-883C-7AE97674DCC6",28606,1,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,1,4,7,2,4,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2014-09-16 09:07:32,NA,"{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-09-16 09:07:32,"{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-09-16 09:07:59
"77152F07-62D4-479D-ABF9-FEB341D36499","0955C98D-6681-4744-BD1C-585257FAF1A7",28602,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,3,2,3,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2013-07-31 13:26:07,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2013-07-31 13:26:07,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2013-07-31 15:52:16
"77170E47-CC65-42DC-A390-43996BE3587B","5CE4C5ED-FB4D-48A7-97CF-F69E9104FCAD",23571,1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,4,1,0,0,0,4,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2010-09-23 13:35:40,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-23 13:35:40,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-23 13:36:07
"7718F167-2AF3-4F5D-9898-87EF802C4A5F","AAE83F33-F5E7-48C6-B534-A76689CB8292",43110,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-07-29 14:27:30,NA,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-07-29 14:27:30,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-07-29 15:22:55
"771D5D0E-17A7-466D-A301-F1632428FC3D","C540C5AA-E637-4F8A-8F94-E5C659E87ED3",23571,1,NA,NA,NA,NA,NA,NA,NA,NA,5,6,4,4,6,6,5,0,6,6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2010-10-03 10:57:40,NA,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-10-03 10:57:40,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-10-03 10:57:52
"771DF40B-BF14-4185-86D4-03C2E0FF62D0","B6BE2A06-5468-479F-9FC5-9A1A95347259",513440,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2018-08-23 12:17:43,NA,"{AF963EC2-E166-4D3E-A508-81D49E604A92}",2018-08-23 12:17:43,"{AF963EC2-E166-4D3E-A508-81D49E604A92}",2018-08-23 13:25:35
"77215FE4-DEBB-48AB-B4B0-4F51BA119BB1","BFD38E61-66E6-45FB-8A3B-E9F6ACC740BB",43112,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2017-08-28 09:32:35,"could possibly be polygonatum biflorum","{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-08-28 09:32:35,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-08-28 10:30:00
"77316391-6668-4BF0-85DF-DF0800184207","3827D738-BBA3-4E7A-A6E5-6A0249F3A5BB",28821,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,1,0,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-07-17 12:55:21,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-07-17 12:55:21,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-07-17 14:34:27
"773CFD20-BD1E-42BA-A8DD-EA7AF0D7A98A","CA50EBF7-1A40-440F-B841-F886C7D12236",39357,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,3,0,0,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2016-09-02 12:50:56,NA,"{774B2387-747E-4420-9020-69A2F8F0D4E9}",2016-09-02 12:50:56,"{774B2387-747E-4420-9020-69A2F8F0D4E9}",2016-09-02 12:55:48
"773F0D45-BC50-4827-85AB-9B09B00AEBF4","C1CCEF41-C4A0-42E1-BC45-9E4DE737DF88",23571,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2013-08-19 08:26:05,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-08-19 08:26:05,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-08-19 08:54:32
"77475754-28DB-42E2-8FE0-721644E3F346","B7D459C2-0529-495E-BF01-FD080C724660",43342,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-08-22 10:14:05,NA,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-08-22 10:14:05,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-08-22 10:24:04
"77536111-224C-4796-8969-8827AA2422C3","05EB3085-A85A-445F-883C-7AE97674DCC6",503829,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,0,0,0,2,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2014-09-16 09:08:23,NA,"{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-09-16 09:08:23,"{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-09-16 09:08:37
"775404BF-C2B0-426E-B242-B4F2A83B28CC","7E4721D4-B503-4A64-96B2-90E44FFC0485",27821,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-08-26 11:46:12,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-08-26 11:46:12,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-08-26 14:06:31
"77595FB3-56E7-4964-A7BD-5A072B2B0659","C7452A1A-C011-4FBB-BB9F-465FDA0E0FFD",24848,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2018-09-05 12:42:24,NA,"{91C0C5E8-0D9E-47E1-AA22-FA5B2C407656}",2018-09-05 12:42:24,"{91C0C5E8-0D9E-47E1-AA22-FA5B2C407656}",2018-09-05 13:01:41
"7759E2CE-6728-4516-BED0-17451D10EB65","7F4E688A-6B99-4C9B-9655-EC66D5FDBB99",43346,1,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,1,0,1,1,0,2,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2012-08-23 12:57:36,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-08-23 12:57:36,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-08-23 14:07:09
