"Quadrat_Character_Data_ID","Event_ID","Quadrat_ID","A2","A5","A8","AA","B2","B5","B8","BB","C2","C5","C8","CC","UC","UL","ML","BL","BC","BR","MR","UR","UP3","UP7","UP11","BR3","BR7","BR11","BL3","BL7","BL11","Created_By","Created_Date","Updated_By","Updated_Date"
"931004DB-A02B-4292-BB28-70A0821F03D1","F6F829B5-2F87-4A57-B8E6-CEB9A061A428",8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-07-24 11:17:08,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-07-24 14:19:42
"9317BCD3-B78B-462F-8EA1-B04D70FA8526","A419AEC0-41A3-4D3D-A988-85A4365E17F0",8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-09-16 08:01:32,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-09-16 09:25:21
"9318B8B2-E791-414E-96FB-1886771F2C4A","0BBDDF15-0165-4B48-9956-A1E608940754",3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{2AA4EFF4-A80F-4408-8AF3-E3F11968C2A1}",2017-08-08 13:27:19,"{2AA4EFF4-A80F-4408-8AF3-E3F11968C2A1}",2017-08-08 14:37:41
"931F7FC6-D2DE-477C-8153-B60436E9D176","E1E9CA12-4CD7-4041-85DC-AC79156D6861",8,0,0,0,0,0,0,0,1,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-07-29 10:38:36,"{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-07-30 15:43:53
"931FD52F-DCA4-4B25-B5DA-339772369061","D7CF123E-213E-4A09-9DAD-7F28A5A29D91",4,0,0,2,4,5,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-08-16 08:18:20,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-08-16 09:02:33
"93208BBB-9C55-4EFE-BB7F-5385B3EE348F","6CFB80F0-775F-4476-8A52-D9EE16CBABA8",3,0,1,0,0,2,0,0,0,0,0,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{34D0B017-3F5F-466C-B8ED-98418E48F39F}",2016-08-08 11:39:54,"{34D0B017-3F5F-466C-B8ED-98418E48F39F}",2016-08-08 13:33:47
"9327915F-44F3-4C2F-B763-9CF2F51730DC","FBA8D185-D28A-43BF-B197-141FE0F35272",5,0,2,2,3,0,3,0,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-08-30 12:45:09,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-08-30 14:18:06
"932B028A-6B35-4349-BC2C-D818360812B5","6CE72E15-B459-426D-833B-0E007F557AD6",8,0,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"9335AC7E-5D0A-40AF-BFA6-912A824AC57A","086CFD75-6501-4BF5-AC05-89979A5CC8ED",4,1,2,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2017-08-14 14:29:46,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-09-06 07:41:35
"933A050B-6EEE-4D16-B07A-97B96970C5A2","BF58D392-133F-42F2-92D0-979D107C7807",5,7,3,0,6,4,3,0,0,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"933C376E-D71A-408A-B9C5-0A55C1B318C7","E9426BF3-7A6C-4CCD-9870-09CDCBC91086",6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{AF963EC2-E166-4D3E-A508-81D49E604A92}",2018-08-07 08:13:53,"{AF963EC2-E166-4D3E-A508-81D49E604A92}",2018-08-07 09:29:21
"933D0E8C-7FED-4424-9C07-C1A4CBD10CF2","325F2641-FB52-4C97-8720-0EA695B2049D",2,2,0,1,1,1,2,2,3,0,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"933F429F-7BC8-4C60-8E15-BDC4674A1BEA","361EFA0B-6158-4FCE-8BDB-1B07C0FF64A0",2,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"93432C20-A037-4CB1-9354-7DB0AC3C043E","C2293621-D7C9-46C5-980C-902BE08F41D9",2,2,1,1,1,2,0,1,2,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-07-28 11:39:04,"{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-09-17 09:26:35
"934A584F-FC6E-4CAA-A98E-D71ECC7FE2BF","48688355-5D32-4BA7-A11B-A188ADC65287",7,0,0,1,0,2,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"9356E323-BAC8-410F-B691-06ED600997C0","0872AED3-BF3C-454A-B22A-D69C43108F6C",9,2,5,2,6,6,6,6,7,7,8,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-19 08:48:36,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-09-18 11:39:13
"936ECA68-FC69-47D5-827A-8F7EA919D4AF","D7DA85D8-0F92-416C-8869-9E853ACC494D",9,0,0,0,0,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"937010D0-48AF-4782-A83A-2D136A929F86","B6BE2A06-5468-479F-9FC5-9A1A95347259",9,2,2,4,0,3,2,0,1,3,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{AF963EC2-E166-4D3E-A508-81D49E604A92}",2018-08-23 11:31:32,"{AF963EC2-E166-4D3E-A508-81D49E604A92}",2018-08-23 13:24:21
"9375AFA6-3088-4EC1-99C4-B75E4B0F751B","5A475FE6-7399-476A-8FA5-FE8084D33F07",7,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"93782545-3028-4E61-866A-0FC16F7DB4D9","AFA1901E-CE82-48A2-8A59-C0598F582784",8,1,0,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{AF963EC2-E166-4D3E-A508-81D49E604A92}",2018-08-28 07:53:30,"{AF963EC2-E166-4D3E-A508-81D49E604A92}",2018-08-28 15:03:22
"937B7634-9775-4504-84ED-897D5444ED15","F401EAAB-43DF-4E0F-9D89-6706BBFA07EE",4,0,0,0,2,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"9389EF15-1CC9-4E9D-9152-C1E1571270A8","884D75A2-ABF4-404F-8023-DCB53EC6B903",8,0,0,1,1,1,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2011-08-03 14:06:17,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2011-08-03 15:40:08
"938DBF45-B7B8-42F4-8680-B110E54DA63E","F7C96645-BC08-4D72-A694-8BD627ED5CFA",3,7,7,7,8,8,7,8,8,8,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-07-20 08:11:19,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-07-20 09:31:52
"938EB695-D437-4C40-B7CC-6D8732F6CB49","49900E6D-813B-4A0A-BDC6-3531528E4B93",5,0,3,2,1,3,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{AF963EC2-E166-4D3E-A508-81D49E604A92}",2018-08-29 12:32:24,"{AF963EC2-E166-4D3E-A508-81D49E604A92}",2018-08-29 13:11:35
"9390CE20-BF25-4890-A8FF-609630E3A893","438421B3-B1F3-497D-8D8C-65F2DBC9C6F2",3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2016-08-22 08:12:41,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2016-08-22 09:10:00
"93A67B30-515A-4C85-9D8E-830828CB9E14","4CD018CE-2A88-4630-91E8-268397029B57",9,1,1,1,4,5,5,6,6,5,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-08-05 08:42:27,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-08-05 10:44:29
"93B0DD97-0C0C-4603-8083-FEA2801B76DA","0468C07C-6DC6-41EF-AD14-76423966AB11",3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2016-08-22 10:57:36,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2016-08-22 11:44:34
"93B5F1CB-E444-4A47-97F3-919F49F48291","68775CF8-77F1-4AFC-9D72-463EB5BF99E0",8,0,1,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-13 10:32:28,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-14 14:30:41
"93C120AF-1A07-4800-9396-0BC51D640B5E","D094C5BE-E398-44DC-840D-954F5C1D7E6B",4,0,1,0,5,0,0,3,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-09-15 08:25:55,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-09-15 09:43:58
"93C71B1E-0EF7-4947-91CA-FD114D0C03C2","2EFBF256-43EC-4BCA-A1CD-80AF5F12D108",5,3,3,3,0,0,4,2,6,5,7,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"93D8D0FD-F1C7-4FE6-B9CA-BBF23C59BA89","7365E0EE-ABC1-4B70-A9E6-908AEEB3BE28",7,1,1,2,2,1,1,1,2,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2012-08-28 12:14:41,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2012-08-28 13:12:06
"93E27552-1175-412D-A2AA-515FE6D454C6","233ED7F9-FBBC-4345-8C43-117A87901269",2,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-08-18 13:06:36,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-08-18 13:57:39
"93E339C4-C7E6-460C-B7B1-462CB6BF2668","C1D97C9D-0B9F-4CE3-B9CB-9643C6033F06",3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2011-08-30 13:42:21,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2011-08-30 15:11:59
"93E4D0D1-EEBB-430C-97A3-FA8827D397D7","01D6DF0A-3B3E-4EC7-B829-27C05E7E2D3C",3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2011-09-07 13:12:34,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2011-09-07 16:09:58
"93F14FC9-6AA6-413B-906B-2365AC85CA2D","5C1A360B-7CB6-40C1-9594-BD79ED7FED7B",5,0,3,2,2,0,3,0,0,0,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-06 12:19:26,"{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-08-06 13:52:18
"93F16E38-A7CD-4486-BFC2-5BE01CD49517","0493ADA8-EB6E-4B33-9907-30568CB86442",7,1,1,1,0,1,2,1,1,3,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-09-05 10:59:45,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-09-05 11:38:33
"93F23C4B-AB8F-4EAD-B6AB-F1E45566A942","79EF18A4-0CE0-4427-A5E7-5030811B9D7D",9,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2016-07-26 08:27:08,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2016-07-26 10:51:40
"93FC3ACB-60CD-43D5-97D1-1E98BA6C439B","AFA1901E-CE82-48A2-8A59-C0598F582784",9,0,0,0,0,0,0,0,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{AF963EC2-E166-4D3E-A508-81D49E604A92}",2018-08-28 07:53:30,"{AF963EC2-E166-4D3E-A508-81D49E604A92}",2018-08-28 15:03:24
"9401A1B1-2EE3-4D96-86D2-30DBBE2316A4","D793A215-53D6-4793-962C-17269E2344BC",8,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2012-08-06 08:31:15,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2012-08-06 14:43:43
"94054C64-BDF9-42CA-BB7D-5EB9CD0CEE8F","FCF1851F-EB9F-4087-9C11-5A3D6EA10CD4",5,1,0,0,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{464BD871-FCE5-4167-A83A-1DF96985D384}",2018-07-25 08:29:47,"{464BD871-FCE5-4167-A83A-1DF96985D384}",2018-07-25 09:59:58
"94139114-82BD-4925-A814-4513E9BA6BA0","1BC7EA6B-3D47-47A2-BA44-92D62800C9A9",2,0,1,0,0,0,0,1,2,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",2011-09-07 16:00:00,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",2011-09-07 16:53:46
"941F182F-0318-4F3C-B429-50FA92C9F18C","0F5B706C-DADC-452D-B234-D028C3A2BF33",4,0,0,0,4,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-07-24 11:25:07,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-07-24 14:01:44
"942EB605-D2AE-4D40-BCC8-88D4651E9296","F345A451-90F2-4158-808D-7DFA61899FF0",4,0,0,0,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-09-11 08:52:00,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-09-16 16:50:55
"9439F552-BBE6-41B6-B110-03B4E751564E","D99FEAC2-B97B-4D90-971C-9E353BBF3474",8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2018-07-23 08:16:48,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2018-07-23 09:05:14
"943D5065-7233-4E7A-9BAC-36D900FE6ED3","8653E59A-5923-47AD-B791-BE008D4B7397",3,0,1,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-08-22 08:21:50,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-08-22 09:35:54
"943F7F99-AFCE-4B45-B436-C16D13B08582","1B37D799-245D-4F6F-95EE-D69E757A2881",8,0,0,1,0,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2012-08-13 14:53:38,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2012-08-13 16:32:07
"9440DC41-3E59-4C80-9D53-ECF9DAE0631A","19006575-5DDD-4DB8-BFF9-53BD4DD4FA4C",5,3,0,0,4,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-09 16:28:15,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-09 16:35:24
"944917A0-8B39-4E68-B652-2779EF26B76D","C3EE2572-A3A9-41CE-BD09-D4F96CA19C2C",8,0,0,0,1,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-19 08:18:28,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-19 09:29:45
"944956E1-01DC-4F9F-8D97-31D3C1818A76","BB9E3C1B-4F8B-4969-B848-AE310BF49B6C",9,0,0,0,0,0,1,1,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2011-10-04 09:24:08,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2011-10-04 10:17:40
"9458957B-CE54-493C-852B-D279AE892937","2B72CA7C-9C9D-4459-A149-6F51C2EB50D9",6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-07-29 08:40:53,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-07-29 10:22:00
"945EE319-F4CF-469D-8BA0-BA4F451FA9EB","987041AF-CC98-4F70-9990-89B9CAAB27F7",5,0,0,0,0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{353252D0-B835-48BC-A821-80E2FA5A55C5}",2010-09-02 11:45:54,"{353252D0-B835-48BC-A821-80E2FA5A55C5}",2010-09-02 13:16:48
"946122B9-A4D7-4693-BF89-B8C6152C447C","813953AF-7F01-4218-9827-083DCA690573",7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"94793270-87B1-4087-8D11-86D3679A47A4","B7D459C2-0529-495E-BF01-FD080C724660",7,0,0,0,0,0,0,5,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-08-22 09:09:54,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-08-22 10:23:00
"94862666-F19A-4FF1-AA80-EB5C2071D32C","DC3D49F2-45D2-4F2C-947A-22B65F8CDF95",4,1,0,6,1,2,1,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{464BD871-FCE5-4167-A83A-1DF96985D384}",2018-08-13 11:42:31,"{464BD871-FCE5-4167-A83A-1DF96985D384}",2018-08-13 13:07:00
"948CA7E3-4B10-4803-B717-A062E1CA43B6","CDECD459-3137-4198-A2A7-6793B8DAD2ED",5,0,0,0,0,5,0,2,2,0,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-08-28 13:10:26,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-08-28 14:12:35
"9493B8E3-E106-4E1A-884B-113F89B27DF4","D7DA85D8-0F92-416C-8869-9E853ACC494D",2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"94974543-0976-4F51-996D-24D7C3C6E2A0","3FD2626B-9878-44D6-9770-3A056ADF5C41",3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",2011-09-01 16:33:42,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",2011-09-01 17:19:44
"949D7575-BEF4-4C0F-A19B-50D9E962C642","51E39AC9-C151-42B6-9210-BC1FA12B0F1B",2,5,7,6,8,7,5,7,5,7,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2018-07-26 08:36:22,"{464BD871-FCE5-4167-A83A-1DF96985D384}",2018-07-30 08:43:49
"949DFECD-1044-4F65-8E29-11F6AC8F0BDD","AD3C8B1B-09CD-44D4-B1A5-767A4B7DC4C1",5,1,0,0,0,1,2,2,2,0,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-07-16 13:42:44,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-07-16 15:37:20
"94A38002-C51A-4B7F-9AE2-9BA0C1B5F9AD","36D1322C-AD95-42D0-A9AF-C4DA0C1F4B64",8,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-05 15:54:13,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-07 09:59:04
"94AA1C36-B2F2-48B2-8284-372C0FDD43D1","97C8994E-F106-4A36-8C2F-339C57A32B75",7,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"94B456B3-2B93-40C0-89D7-CE2F69B4D08C","EC2B988D-7706-40EE-8FD2-B378E8E5CABF",7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"94BD5F04-9D49-4E7B-80C1-70C5ACA3B80A","1A6A4DD0-0BFC-4BA0-846D-208860206274",3,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-08-20 14:27:01,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-08-20 17:25:59
"94CB2F79-2854-42F1-A43A-8C348D058CAA","AE52ED8C-E35F-4AF8-8820-254D74C34A96",6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"94DCC025-CF89-4421-8CE7-A1E21C484AC6","BD8A5625-A5C7-4834-BB48-CA10D8F580A0",4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
